fiscal_week,is_school,is_res,is_bus,is_sip,state_fips,county_fips,popestimate2020,state
13,1,1,1,0,1,117,221428,AL
14,1,1,1,1,1,117,221428,AL
17,1,1,1,1,1,117,221428,AL
11,0,0,0,0,1,117,221428,AL
12,1,1,0,0,1,117,221428,AL
22,1,0,0,0,1,117,221428,AL
16,1,1,1,1,1,117,221428,AL
15,1,1,1,1,1,117,221428,AL
18,1,1,1,1,1,117,221428,AL
20,1,1,0,0,1,117,221428,AL
19,1,1,0,0,1,117,221428,AL
13,0,1,1,0,1,119,12225,AL
12,0,1,0,0,1,119,12225,AL
21,0,0,0,0,1,119,12225,AL
15,0,1,1,1,1,119,12225,AL
22,0,0,0,0,1,119,12225,AL
19,0,1,0,0,1,119,12225,AL
16,0,1,1,1,1,119,12225,AL
18,0,1,1,1,1,119,12225,AL
14,0,1,1,1,1,119,12225,AL
11,0,0,0,0,1,119,12225,AL
20,0,1,0,0,1,119,12225,AL
17,0,1,1,1,1,119,12225,AL
18,0,1,1,1,1,121,79985,AL
21,0,0,0,0,1,121,79985,AL
12,0,1,0,0,1,121,79985,AL
15,0,1,1,1,1,121,79985,AL
14,0,1,1,1,1,121,79985,AL
17,0,1,1,1,1,121,79985,AL
11,0,0,0,0,1,121,79985,AL
22,0,0,0,0,1,121,79985,AL
16,0,1,1,1,1,121,79985,AL
19,0,1,0,0,1,121,79985,AL
20,0,1,0,0,1,121,79985,AL
13,0,1,1,0,1,121,79985,AL
18,0,1,1,1,1,123,40133,AL
22,0,0,0,0,1,123,40133,AL
12,0,1,0,0,1,123,40133,AL
21,0,0,0,0,1,123,40133,AL
17,0,1,1,1,1,123,40133,AL
20,0,1,0,0,1,123,40133,AL
11,0,0,0,0,1,123,40133,AL
14,0,1,1,1,1,123,40133,AL
13,0,1,1,0,1,123,40133,AL
16,0,1,1,1,1,123,40133,AL
15,0,1,1,1,1,123,40133,AL
19,0,1,0,0,1,123,40133,AL
11,0,0,0,0,1,125,210758,AL
14,1,1,1,1,1,125,210758,AL
13,1,1,1,0,1,125,210758,AL
22,1,0,0,0,1,125,210758,AL
19,1,1,0,0,1,125,210758,AL
20,1,1,0,0,1,125,210758,AL
21,1,0,0,0,1,125,210758,AL
15,1,1,1,1,1,125,210758,AL
16,1,1,1,1,1,125,210758,AL
18,1,1,1,1,1,125,210758,AL
17,1,1,1,1,1,125,210758,AL
12,1,1,0,0,1,125,210758,AL
21,0,0,0,0,1,127,63143,AL
16,0,1,1,1,1,127,63143,AL
15,0,1,1,1,1,127,63143,AL
18,0,1,1,1,1,127,63143,AL
19,0,1,0,0,1,127,63143,AL
11,0,0,0,0,1,127,63143,AL
12,0,1,0,0,1,127,63143,AL
20,0,1,0,0,1,127,63143,AL
22,0,0,0,0,1,127,63143,AL
17,0,1,1,1,1,127,63143,AL
13,0,1,1,0,1,127,63143,AL
14,0,1,1,1,1,127,63143,AL
17,0,1,1,1,1,129,15976,AL
19,0,1,0,0,1,129,15976,AL
15,0,1,1,1,1,129,15976,AL
14,0,1,1,1,1,129,15976,AL
21,0,0,0,0,1,129,15976,AL
11,0,0,0,0,1,129,15976,AL
13,0,1,1,0,1,129,15976,AL
16,0,1,1,1,1,129,15976,AL
22,0,0,0,0,1,129,15976,AL
12,0,1,0,0,1,129,15976,AL
18,0,1,1,1,1,129,15976,AL
20,0,1,0,0,1,129,15976,AL
19,0,1,0,0,1,131,10206,AL
11,0,0,0,0,1,131,10206,AL
13,0,1,1,0,1,131,10206,AL
14,0,1,1,1,1,131,10206,AL
17,0,1,1,1,1,131,10206,AL
22,0,0,0,0,1,131,10206,AL
21,0,0,0,0,1,131,10206,AL
20,0,1,0,0,1,131,10206,AL
12,0,1,0,0,1,131,10206,AL
18,0,1,1,1,1,131,10206,AL
16,0,1,1,1,1,131,10206,AL
15,0,1,1,1,1,131,10206,AL
11,0,0,0,0,1,133,23508,AL
12,0,1,0,0,1,133,23508,AL
16,0,1,1,1,1,133,23508,AL
13,0,1,1,0,1,133,23508,AL
20,0,1,0,0,1,133,23508,AL
17,0,1,1,1,1,133,23508,AL
18,0,1,1,1,1,133,23508,AL
22,0,0,0,0,1,133,23508,AL
15,0,1,1,1,1,133,23508,AL
21,0,0,0,0,1,133,23508,AL
14,0,1,1,1,1,133,23508,AL
19,0,1,0,0,1,133,23508,AL
19,0,0,0,0,2,13,3401,AK
22,0,0,0,0,2,13,3401,AK
14,0,1,1,1,2,13,3401,AK
15,0,1,1,1,2,13,3401,AK
13,0,1,1,1,2,13,3401,AK
12,0,1,0,0,2,13,3401,AK
20,0,0,0,0,2,13,3401,AK
17,0,1,1,1,2,13,3401,AK
11,0,0,0,0,2,13,3401,AK
21,0,0,0,0,2,13,3401,AK
18,0,0,0,0,2,13,3401,AK
16,0,1,1,1,2,13,3401,AK
14,0,1,1,1,2,16,5680,AK
19,0,0,0,0,2,16,5680,AK
21,0,0,0,0,2,16,5680,AK
13,0,1,1,1,2,16,5680,AK
18,0,0,0,0,2,16,5680,AK
15,0,1,1,1,2,16,5680,AK
17,0,1,1,1,2,16,5680,AK
11,0,0,0,0,2,16,5680,AK
16,0,1,1,1,2,16,5680,AK
12,0,1,0,0,2,16,5680,AK
20,0,0,0,0,2,16,5680,AK
22,0,0,0,0,2,16,5680,AK
14,1,1,1,1,2,20,287095,AK
19,1,0,0,0,2,20,287095,AK
11,0,0,0,0,2,20,287095,AK
18,1,0,0,0,2,20,287095,AK
17,1,1,1,1,2,20,287095,AK
16,1,1,1,1,2,20,287095,AK
20,1,0,0,0,2,20,287095,AK
21,1,0,0,0,2,20,287095,AK
15,1,1,1,1,2,20,287095,AK
12,1,1,0,0,2,20,287095,AK
22,1,0,0,0,2,20,287095,AK
13,1,1,1,1,2,20,287095,AK
21,0,0,0,0,2,50,18437,AK
15,0,1,1,1,2,50,18437,AK
20,0,0,0,0,2,50,18437,AK
18,0,0,0,0,2,50,18437,AK
14,0,1,1,1,2,50,18437,AK
13,0,1,1,1,2,50,18437,AK
22,0,0,0,0,2,50,18437,AK
12,0,1,0,0,2,50,18437,AK
16,0,1,1,1,2,50,18437,AK
11,0,0,0,0,2,50,18437,AK
19,0,0,0,0,2,50,18437,AK
17,0,1,1,1,2,50,18437,AK
12,0,1,0,0,2,60,788,AK
22,0,0,0,0,2,60,788,AK
18,0,0,0,0,2,60,788,AK
20,0,0,0,0,2,60,788,AK
15,0,1,1,1,2,60,788,AK
17,0,1,1,1,2,60,788,AK
14,0,1,1,1,2,60,788,AK
11,0,0,0,0,2,60,788,AK
21,0,0,0,0,2,60,788,AK
19,0,0,0,0,2,60,788,AK
13,0,1,1,1,2,60,788,AK
16,0,1,1,1,2,60,788,AK
17,0,1,1,1,2,68,2081,AK
21,0,0,0,0,2,68,2081,AK
16,0,1,1,1,2,68,2081,AK
13,0,1,1,1,2,68,2081,AK
14,0,1,1,1,2,68,2081,AK
15,0,1,1,1,2,68,2081,AK
19,0,0,0,0,2,68,2081,AK
22,0,0,0,0,2,68,2081,AK
20,0,0,0,0,2,68,2081,AK
18,0,0,0,0,2,68,2081,AK
12,0,1,0,0,2,68,2081,AK
11,0,0,0,0,2,68,2081,AK
16,0,1,1,1,2,70,4833,AK
14,0,1,1,1,2,70,4833,AK
17,0,1,1,1,2,70,4833,AK
12,0,1,0,0,2,70,4833,AK
18,0,0,0,0,2,70,4833,AK
21,0,0,0,0,2,70,4833,AK
11,0,0,0,0,2,70,4833,AK
20,0,0,0,0,2,70,4833,AK
15,0,1,1,1,2,70,4833,AK
22,0,0,0,0,2,70,4833,AK
19,0,0,0,0,2,70,4833,AK
13,0,1,1,1,2,70,4833,AK
11,0,0,0,0,2,90,95651,AK
18,1,0,0,0,2,90,95651,AK
13,1,1,1,1,2,90,95651,AK
21,1,0,0,0,2,90,95651,AK
14,1,1,1,1,2,90,95651,AK
20,1,0,0,0,2,90,95651,AK
15,1,1,1,1,2,90,95651,AK
12,1,1,0,0,2,90,95651,AK
19,1,0,0,0,2,90,95651,AK
17,1,1,1,1,2,90,95651,AK
22,1,0,0,0,2,90,95651,AK
16,1,1,1,1,2,90,95651,AK
13,0,1,1,1,2,100,2614,AK
16,0,1,1,1,2,100,2614,AK
19,0,0,0,0,2,100,2614,AK
15,0,1,1,1,2,100,2614,AK
14,0,1,1,1,2,100,2614,AK
11,0,0,0,0,2,100,2614,AK
20,0,0,0,0,2,100,2614,AK
18,0,0,0,0,2,100,2614,AK
17,0,1,1,1,2,100,2614,AK
12,0,1,0,0,2,100,2614,AK
21,0,0,0,0,2,100,2614,AK
22,0,0,0,0,2,100,2614,AK
22,0,0,0,0,2,105,2141,
13,0,1,1,1,2,105,2141,
17,0,1,1,1,2,105,2141,
19,0,0,0,0,2,105,2141,
11,0,0,0,0,2,105,2141,
14,0,1,1,1,2,105,2141,
15,0,1,1,1,2,105,2141,
16,0,1,1,1,2,105,2141,
12,0,1,0,0,2,105,2141,
18,0,0,0,0,2,105,2141,
20,0,0,0,0,2,105,2141,
21,0,0,0,0,2,105,2141,
21,0,0,0,0,2,110,31849,AK
17,0,1,1,1,2,110,31849,AK
20,0,0,0,0,2,110,31849,AK
19,0,0,0,0,2,110,31849,AK
12,0,1,0,0,2,110,31849,AK
15,0,1,1,1,2,110,31849,AK
13,0,1,1,1,2,110,31849,AK
14,0,1,1,1,2,110,31849,AK
22,0,0,0,0,2,110,31849,AK
16,0,1,1,1,2,110,31849,AK
18,0,0,0,0,2,110,31849,AK
11,0,0,0,0,2,110,31849,AK
21,0,0,0,0,2,122,59414,AK
13,0,1,1,1,2,122,59414,AK
14,0,1,1,1,2,122,59414,AK
17,0,1,1,1,2,122,59414,AK
18,0,0,0,0,2,122,59414,AK
12,0,1,0,0,2,122,59414,AK
19,0,0,0,0,2,122,59414,AK
20,0,0,0,0,2,122,59414,AK
11,0,0,0,0,2,122,59414,AK
15,0,1,1,1,2,122,59414,AK
16,0,1,1,1,2,122,59414,AK
22,0,0,0,0,2,122,59414,AK
18,0,0,0,0,2,130,13747,AK
12,0,1,0,0,2,130,13747,AK
16,0,1,1,1,2,130,13747,AK
19,0,0,0,0,2,130,13747,AK
22,0,0,0,0,2,130,13747,AK
17,0,1,1,1,2,130,13747,AK
11,0,0,0,0,2,130,13747,AK
13,0,1,1,1,2,130,13747,AK
14,0,1,1,1,2,130,13747,AK
20,0,0,0,0,2,130,13747,AK
21,0,0,0,0,2,130,13747,AK
15,0,1,1,1,2,130,13747,AK
20,0,0,0,0,2,150,12992,AK
16,0,1,1,1,2,150,12992,AK
22,0,0,0,0,2,150,12992,AK
18,0,0,0,0,2,150,12992,AK
17,0,1,1,1,2,150,12992,AK
19,0,0,0,0,2,150,12992,AK
13,0,1,1,1,2,150,12992,AK
11,0,0,0,0,2,150,12992,AK
21,0,0,0,0,2,150,12992,AK
12,0,1,0,0,2,150,12992,AK
15,0,1,1,1,2,150,12992,AK
14,0,1,1,1,2,150,12992,AK
14,0,1,1,1,2,164,1493,AK
20,0,0,0,0,2,164,1493,AK
22,0,0,0,0,2,164,1493,AK
12,0,1,0,0,2,164,1493,AK
16,0,1,1,1,2,164,1493,AK
13,0,1,1,1,2,164,1493,AK
21,0,0,0,0,2,164,1493,AK
18,0,0,0,0,2,164,1493,AK
19,0,0,0,0,2,164,1493,AK
15,0,1,1,1,2,164,1493,AK
17,0,1,1,1,2,164,1493,AK
11,0,0,0,0,2,164,1493,AK
17,1,1,1,1,2,170,110213,AK
20,1,0,0,0,2,170,110213,AK
13,1,1,1,1,2,170,110213,AK
22,1,0,0,0,2,170,110213,AK
15,1,1,1,1,2,170,110213,AK
11,0,0,0,0,2,170,110213,AK
21,1,0,0,0,2,170,110213,AK
18,1,0,0,0,2,170,110213,AK
12,1,1,0,0,2,170,110213,AK
16,1,1,1,1,2,170,110213,AK
14,1,1,1,1,2,170,110213,AK
19,1,0,0,0,2,170,110213,AK
13,0,1,1,1,2,180,9909,AK
21,0,0,0,0,2,180,9909,AK
18,0,0,0,0,2,180,9909,AK
12,0,1,0,0,2,180,9909,AK
11,0,0,0,0,2,180,9909,AK
19,0,0,0,0,2,180,9909,AK
14,0,1,1,1,2,180,9909,AK
16,0,1,1,1,2,180,9909,AK
20,0,0,0,0,2,180,9909,AK
17,0,1,1,1,2,180,9909,AK
22,0,0,0,0,2,180,9909,AK
15,0,1,1,1,2,180,9909,AK
18,0,0,0,0,2,185,9294,AK
17,0,1,1,1,2,185,9294,AK
11,0,0,0,0,2,185,9294,AK
14,0,1,1,1,2,185,9294,AK
13,0,1,1,1,2,185,9294,AK
12,0,1,0,0,2,185,9294,AK
20,0,0,0,0,2,185,9294,AK
21,0,0,0,0,2,185,9294,AK
19,0,0,0,0,2,185,9294,AK
16,0,1,1,1,2,185,9294,AK
15,0,1,1,1,2,185,9294,AK
22,0,0,0,0,2,185,9294,AK
12,0,1,0,0,2,188,7644,AK
13,0,1,1,1,2,188,7644,AK
15,0,1,1,1,2,188,7644,AK
21,0,0,0,0,2,188,7644,AK
18,0,0,0,0,2,188,7644,AK
20,0,0,0,0,2,188,7644,AK
11,0,0,0,0,2,188,7644,AK
22,0,0,0,0,2,188,7644,AK
16,0,1,1,1,2,188,7644,AK
17,0,1,1,1,2,188,7644,AK
14,0,1,1,1,2,188,7644,AK
19,0,0,0,0,2,188,7644,AK
19,0,0,0,0,2,195,3296,
13,0,1,1,1,2,195,3296,
15,0,1,1,1,2,195,3296,
16,0,1,1,1,2,195,3296,
17,0,1,1,1,2,195,3296,
11,0,0,0,0,2,195,3296,
20,0,0,0,0,2,195,3296,
14,0,1,1,1,2,195,3296,
22,0,0,0,0,2,195,3296,
12,0,1,0,0,2,195,3296,
21,0,0,0,0,2,195,3296,
18,0,0,0,0,2,195,3296,
17,0,1,1,1,2,198,6147,
11,0,0,0,0,2,198,6147,
21,0,0,0,0,2,198,6147,
14,0,1,1,1,2,198,6147,
16,0,1,1,1,2,198,6147,
12,0,1,0,0,2,198,6147,
20,0,0,0,0,2,198,6147,
22,0,0,0,0,2,198,6147,
19,0,0,0,0,2,198,6147,
13,0,1,1,1,2,198,6147,
15,0,1,1,1,2,198,6147,
18,0,0,0,0,2,198,6147,
17,0,1,1,1,2,220,8405,AK
18,0,0,0,0,2,220,8405,AK
20,0,0,0,0,2,220,8405,AK
11,0,0,0,0,2,220,8405,AK
21,0,0,0,0,2,220,8405,AK
15,0,1,1,1,2,220,8405,AK
13,0,1,1,1,2,220,8405,AK
12,0,1,0,0,2,220,8405,AK
19,0,0,0,0,2,220,8405,AK
22,0,0,0,0,2,220,8405,AK
16,0,1,1,1,2,220,8405,AK
14,0,1,1,1,2,220,8405,AK
16,0,1,1,1,2,230,1179,
18,0,0,0,0,2,230,1179,
15,0,1,1,1,2,230,1179,
19,0,0,0,0,2,230,1179,
12,0,1,0,0,2,230,1179,
17,0,1,1,1,2,230,1179,
14,0,1,1,1,2,230,1179,
13,0,1,1,1,2,230,1179,
20,0,0,0,0,2,230,1179,
11,0,0,0,0,2,230,1179,
22,0,0,0,0,2,230,1179,
21,0,0,0,0,2,230,1179,
14,0,1,1,1,2,240,6957,AK
19,0,0,0,0,2,240,6957,AK
13,0,1,1,1,2,240,6957,AK
20,0,0,0,0,2,240,6957,AK
18,0,0,0,0,2,240,6957,AK
17,0,1,1,1,2,240,6957,AK
21,0,0,0,0,2,240,6957,AK
11,0,0,0,0,2,240,6957,AK
16,0,1,1,1,2,240,6957,AK
15,0,1,1,1,2,240,6957,AK
12,0,1,0,0,2,240,6957,AK
22,0,0,0,0,2,240,6957,AK
14,0,1,1,1,2,261,,AK
17,0,1,1,1,2,261,,AK
15,0,1,1,1,2,261,,AK
11,0,0,0,0,2,261,,AK
20,0,0,0,0,2,261,,AK
21,0,0,0,0,2,261,,AK
22,0,0,0,0,2,261,,AK
16,0,1,1,1,2,261,,AK
18,0,0,0,0,2,261,,AK
12,0,1,0,0,2,261,,AK
19,0,0,0,0,2,261,,AK
13,0,1,1,1,2,261,,AK
17,0,1,1,1,2,270,,AK
20,0,0,0,0,2,270,,AK
13,0,1,1,1,2,270,,AK
12,0,1,0,0,2,270,,AK
21,0,0,0,0,2,270,,AK
15,0,1,1,1,2,270,,AK
22,0,0,0,0,2,270,,AK
18,0,0,0,0,2,270,,AK
14,0,1,1,1,2,270,,AK
19,0,0,0,0,2,270,,AK
11,0,0,0,0,2,270,,AK
16,0,1,1,1,2,270,,AK
17,0,1,1,1,2,275,2510,
12,0,1,0,0,2,275,2510,
11,0,0,0,0,2,275,2510,
18,0,0,0,0,2,275,2510,
21,0,0,0,0,2,275,2510,
22,0,0,0,0,2,275,2510,
20,0,0,0,0,2,275,2510,
15,0,1,1,1,2,275,2510,
14,0,1,1,1,2,275,2510,
16,0,1,1,1,2,275,2510,
19,0,0,0,0,2,275,2510,
13,0,1,1,1,2,275,2510,
14,0,1,1,1,2,282,637,
17,0,1,1,1,2,282,637,
16,0,1,1,1,2,282,637,
18,0,0,0,0,2,282,637,
19,0,0,0,0,2,282,637,
11,0,0,0,0,2,282,637,
13,0,1,1,1,2,282,637,
22,0,0,0,0,2,282,637,
15,0,1,1,1,2,282,637,
12,0,1,0,0,2,282,637,
21,0,0,0,0,2,282,637,
20,0,0,0,0,2,282,637,
13,0,1,1,1,2,290,5077,AK
18,0,0,0,0,2,290,5077,AK
17,0,1,1,1,2,290,5077,AK
20,0,0,0,0,2,290,5077,AK
15,0,1,1,1,2,290,5077,AK
19,0,0,0,0,2,290,5077,AK
16,0,1,1,1,2,290,5077,AK
12,0,1,0,0,2,290,5077,AK
22,0,0,0,0,2,290,5077,AK
11,0,0,0,0,2,290,5077,AK
14,0,1,1,1,2,290,5077,AK
21,0,0,0,0,2,290,5077,AK
19,1,1,1,1,4,1,71875,AZ
14,1,1,1,1,4,1,71875,AZ
20,1,1,0,1,4,1,71875,AZ
12,1,1,0,0,4,1,71875,AZ
17,1,1,1,1,4,1,71875,AZ
15,1,1,1,1,4,1,71875,AZ
13,1,1,0,0,4,1,71875,AZ
18,1,1,1,1,4,1,71875,AZ
11,0,0,0,0,4,1,71875,AZ
21,1,0,0,0,4,1,71875,AZ
22,1,0,0,0,4,1,71875,AZ
16,1,1,1,1,4,1,71875,AZ
12,0,1,0,0,4,3,127450,AZ
19,0,1,1,1,4,3,127450,AZ
13,0,1,0,0,4,3,127450,AZ
22,0,0,0,0,4,3,127450,AZ
17,0,1,1,1,4,3,127450,AZ
21,0,0,0,0,4,3,127450,AZ
11,0,0,0,0,4,3,127450,AZ
15,0,1,1,1,4,3,127450,AZ
16,0,1,1,1,4,3,127450,AZ
18,0,1,1,1,4,3,127450,AZ
20,0,1,0,1,4,3,127450,AZ
14,0,1,1,1,4,3,127450,AZ
11,0,0,0,0,4,5,142481,AZ
14,1,1,1,1,4,5,142481,AZ
19,1,1,1,1,4,5,142481,AZ
22,1,0,0,0,4,5,142481,AZ
18,1,1,1,1,4,5,142481,AZ
12,1,1,0,0,4,5,142481,AZ
16,1,1,1,1,4,5,142481,AZ
20,1,1,0,1,4,5,142481,AZ
13,1,1,0,0,4,5,142481,AZ
21,1,0,0,0,4,5,142481,AZ
15,1,1,1,1,4,5,142481,AZ
17,1,1,1,1,4,5,142481,AZ
21,0,0,0,0,4,7,54303,AZ
12,0,1,0,0,4,7,54303,AZ
22,0,0,0,0,4,7,54303,AZ
15,0,1,1,1,4,7,54303,AZ
11,0,0,0,0,4,7,54303,AZ
13,0,1,0,0,4,7,54303,AZ
20,0,1,0,1,4,7,54303,AZ
14,0,1,1,1,4,7,54303,AZ
18,0,1,1,1,4,7,54303,AZ
17,0,1,1,1,4,7,54303,AZ
16,0,1,1,1,4,7,54303,AZ
19,0,1,1,1,4,7,54303,AZ
15,0,1,1,1,4,9,39211,AZ
14,0,1,1,1,4,9,39211,AZ
17,0,1,1,1,4,9,39211,AZ
11,0,0,0,0,4,9,39211,AZ
13,0,1,0,0,4,9,39211,AZ
16,0,1,1,1,4,9,39211,AZ
22,0,0,0,0,4,9,39211,AZ
18,0,1,1,1,4,9,39211,AZ
12,0,1,0,0,4,9,39211,AZ
21,0,0,0,0,4,9,39211,AZ
20,0,1,0,1,4,9,39211,AZ
19,0,1,1,1,4,9,39211,AZ
20,0,1,0,1,4,11,9341,AZ
18,0,1,1,1,4,11,9341,AZ
14,0,1,1,1,4,11,9341,AZ
17,0,1,1,1,4,11,9341,AZ
19,0,1,1,1,4,11,9341,AZ
16,0,1,1,1,4,11,9341,AZ
21,0,0,0,0,4,11,9341,AZ
22,0,0,0,0,4,11,9341,AZ
12,0,1,0,0,4,11,9341,AZ
13,0,1,0,0,4,11,9341,AZ
15,0,1,1,1,4,11,9341,AZ
11,0,0,0,0,4,11,9341,AZ
18,0,1,1,1,4,12,21480,AZ
22,0,0,0,0,4,12,21480,AZ
16,0,1,1,1,4,12,21480,AZ
12,0,1,0,0,4,12,21480,AZ
17,0,1,1,1,4,12,21480,AZ
11,0,0,0,0,4,12,21480,AZ
19,0,1,1,1,4,12,21480,AZ
21,0,0,0,0,4,12,21480,AZ
14,0,1,1,1,4,12,21480,AZ
20,0,1,0,1,4,12,21480,AZ
13,0,1,0,0,4,12,21480,AZ
15,0,1,1,1,4,12,21480,AZ
16,1,1,1,1,4,13,4579081,AZ
22,1,0,0,0,4,13,4579081,AZ
19,1,1,1,1,4,13,4579081,AZ
20,1,1,0,1,4,13,4579081,AZ
18,1,1,1,1,4,13,4579081,AZ
14,1,1,1,1,4,13,4579081,AZ
13,1,1,0,0,4,13,4579081,AZ
15,1,1,1,1,4,13,4579081,AZ
11,0,0,0,0,4,13,4579081,AZ
12,1,1,0,0,4,13,4579081,AZ
21,1,0,0,0,4,13,4579081,AZ
17,1,1,1,1,4,13,4579081,AZ
12,1,1,0,0,4,15,217206,AZ
11,0,0,0,0,4,15,217206,AZ
16,1,1,1,1,4,15,217206,AZ
14,1,1,1,1,4,15,217206,AZ
13,1,1,0,0,4,15,217206,AZ
21,1,0,0,0,4,15,217206,AZ
19,1,1,1,1,4,15,217206,AZ
20,1,1,0,1,4,15,217206,AZ
17,1,1,1,1,4,15,217206,AZ
22,1,0,0,0,4,15,217206,AZ
15,1,1,1,1,4,15,217206,AZ
18,1,1,1,1,4,15,217206,AZ
12,1,1,0,0,4,17,112112,AZ
17,1,1,1,1,4,17,112112,AZ
21,1,0,0,0,4,17,112112,AZ
22,1,0,0,0,4,17,112112,AZ
15,1,1,1,1,4,17,112112,AZ
19,1,1,1,1,4,17,112112,AZ
11,0,0,0,0,4,17,112112,AZ
13,1,1,0,0,4,17,112112,AZ
20,1,1,0,1,4,17,112112,AZ
18,1,1,1,1,4,17,112112,AZ
16,1,1,1,1,4,17,112112,AZ
14,1,1,1,1,4,17,112112,AZ
18,1,1,1,1,4,19,1061175,AZ
21,1,0,0,0,4,19,1061175,AZ
14,1,1,1,1,4,19,1061175,AZ
13,1,1,0,0,4,19,1061175,AZ
11,0,0,0,0,4,19,1061175,AZ
15,1,1,1,1,4,19,1061175,AZ
19,1,1,1,1,4,19,1061175,AZ
17,1,1,1,1,4,19,1061175,AZ
20,1,1,0,1,4,19,1061175,AZ
12,1,1,0,0,4,19,1061175,AZ
16,1,1,1,1,4,19,1061175,AZ
22,1,0,0,0,4,19,1061175,AZ
22,1,0,0,0,4,21,480828,AZ
14,1,1,1,1,4,21,480828,AZ
18,1,1,1,1,4,21,480828,AZ
13,1,1,0,0,4,21,480828,AZ
15,1,1,1,1,4,21,480828,AZ
20,1,1,0,1,4,21,480828,AZ
19,1,1,1,1,4,21,480828,AZ
21,1,0,0,0,4,21,480828,AZ
16,1,1,1,1,4,21,480828,AZ
12,1,1,0,0,4,21,480828,AZ
17,1,1,1,1,4,21,480828,AZ
11,0,0,0,0,4,21,480828,AZ
15,0,1,1,1,4,23,46808,AZ
12,0,1,0,0,4,23,46808,AZ
21,0,0,0,0,4,23,46808,AZ
22,0,0,0,0,4,23,46808,AZ
11,0,0,0,0,4,23,46808,AZ
17,0,1,1,1,4,23,46808,AZ
16,0,1,1,1,4,23,46808,AZ
13,0,1,0,0,4,23,46808,AZ
20,0,1,0,1,4,23,46808,AZ
14,0,1,1,1,4,23,46808,AZ
18,0,1,1,1,4,23,46808,AZ
19,0,1,1,1,4,23,46808,AZ
21,1,0,0,0,4,25,240226,AZ
17,1,1,1,1,4,25,240226,AZ
12,1,1,0,0,4,25,240226,AZ
19,1,1,1,1,4,25,240226,AZ
18,1,1,1,1,4,25,240226,AZ
13,1,1,0,0,4,25,240226,AZ
15,1,1,1,1,4,25,240226,AZ
14,1,1,1,1,4,25,240226,AZ
16,1,1,1,1,4,25,240226,AZ
22,1,0,0,0,4,25,240226,AZ
11,0,0,0,0,4,25,240226,AZ
20,1,1,0,1,4,25,240226,AZ
16,1,1,1,1,4,27,217824,AZ
20,1,1,0,1,4,27,217824,AZ
21,1,0,0,0,4,27,217824,AZ
18,1,1,1,1,4,27,217824,AZ
12,1,1,0,0,4,27,217824,AZ
22,1,0,0,0,4,27,217824,AZ
17,1,1,1,1,4,27,217824,AZ
11,0,0,0,0,4,27,217824,AZ
15,1,1,1,1,4,27,217824,AZ
19,1,1,1,1,4,27,217824,AZ
13,1,1,0,0,4,27,217824,AZ
14,1,1,1,1,4,27,217824,AZ
20,0,1,0,0,5,1,17383,AR
14,0,1,0,0,5,1,17383,AR
15,0,1,0,0,5,1,17383,AR
16,0,1,0,0,5,1,17383,AR
13,0,1,0,0,5,1,17383,AR
17,0,1,0,0,5,1,17383,AR
22,0,0,0,0,5,1,17383,AR
21,0,0,0,0,5,1,17383,AR
18,0,1,0,0,5,1,17383,AR
11,0,0,0,0,5,1,17383,AR
12,0,1,0,0,5,1,17383,AR
19,0,1,0,0,5,1,17383,AR
22,0,0,0,0,5,3,19339,AR
16,0,1,0,0,5,3,19339,AR
11,0,0,0,0,5,3,19339,AR
14,0,1,0,0,5,3,19339,AR
18,0,1,0,0,5,3,19339,AR
21,0,0,0,0,5,3,19339,AR
17,0,1,0,0,5,3,19339,AR
12,0,1,0,0,5,3,19339,AR
13,0,1,0,0,5,3,19339,AR
19,0,1,0,0,5,3,19339,AR
20,0,1,0,0,5,3,19339,AR
15,0,1,0,0,5,3,19339,AR
20,0,1,0,0,5,5,42242,AR
12,0,1,0,0,5,5,42242,AR
19,0,1,0,0,5,5,42242,AR
15,0,1,0,0,5,5,42242,AR
17,0,1,0,0,5,5,42242,AR
18,0,1,0,0,5,5,42242,AR
16,0,1,0,0,5,5,42242,AR
21,0,0,0,0,5,5,42242,AR
14,0,1,0,0,5,5,42242,AR
11,0,0,0,0,5,5,42242,AR
13,0,1,0,0,5,5,42242,AR
22,0,0,0,0,5,5,42242,AR
14,1,1,0,0,5,7,288774,AR
15,1,1,0,0,5,7,288774,AR
18,1,1,0,0,5,7,288774,AR
20,1,1,0,0,5,7,288774,AR
13,1,1,0,0,5,7,288774,AR
22,1,0,0,0,5,7,288774,AR
19,1,1,0,0,5,7,288774,AR
21,1,0,0,0,5,7,288774,AR
17,1,1,0,0,5,7,288774,AR
16,1,1,0,0,5,7,288774,AR
11,0,0,0,0,5,7,288774,AR
12,1,1,0,0,5,7,288774,AR
14,0,1,0,0,5,9,37625,AR
11,0,0,0,0,5,9,37625,AR
13,0,1,0,0,5,9,37625,AR
22,0,0,0,0,5,9,37625,AR
19,0,1,0,0,5,9,37625,AR
16,0,1,0,0,5,9,37625,AR
20,0,1,0,0,5,9,37625,AR
21,0,0,0,0,5,9,37625,AR
15,0,1,0,0,5,9,37625,AR
18,0,1,0,0,5,9,37625,AR
17,0,1,0,0,5,9,37625,AR
12,0,1,0,0,5,9,37625,AR
17,0,1,0,0,5,11,10639,AR
21,0,0,0,0,5,11,10639,AR
19,0,1,0,0,5,11,10639,AR
